Transaction_ID,Customer_ID,Amount,Date,Payment_Method,Status
T106377,C2066,2597.87,06:12.8,Wallet,Completed
T106378,C1422,203.76,06:12.8,Debit Card,Completed
T106379,C3884,9015.64,06:12.8,Wallet,Completed
T106380,C2205,1176.96,06:12.8,Credit Card,Completed
T106381,C1545,1989.78,06:12.8,Wallet,Completed
T106382,C5167,10202.95,06:12.8,Debit Card,Completed
T106383,C4640,6857.35,06:12.8,Debit Card,Completed
T106384,C2224,1236.15,06:12.8,Net Banking,Completed
T106385,C4173,373.08,06:12.8,Net Banking,Completed
T106386,C1768,6288.17,06:12.8,Net Banking,Completed
T106387,C4658,2477.24,06:12.8,Wallet,Completed
T106388,C1655,7263.88,06:12.8,Debit Card,Completed
T106389,C3447,2946.59,06:12.8,Credit Card,Completed
T106390,C1221,2123.26,06:12.8,UPI,Completed
T106391,C4667,3000.16,06:12.8,Debit Card,Completed
T106392,C5278,6902.73,06:12.8,Net Banking,Completed
T106393,C5403,11625.19,06:12.8,Net Banking,Completed
T106394,C3570,255.24,06:12.8,Wallet,Completed
T106395,C2014,3712.86,06:12.8,Net Banking,Completed
T106396,C3052,166.93,06:12.8,Wallet,Completed
T106397,C4986,3159.41,06:12.8,Credit Card,Completed
T106398,C5944,10826.43,06:12.8,Net Banking,Completed
T106399,C5900,2243.87,06:12.8,Wallet,Completed
T106400,C5311,13474.47,06:12.8,Net Banking,Completed
T106401,C4020,4979.49,06:12.8,Wallet,Completed
T106402,C4682,13602.29,06:12.8,Debit Card,Completed
T106403,C2444,7076.9,06:12.8,Wallet,Completed
T106404,C5197,545.92,06:12.8,UPI,Completed
T106405,C4011,1314.31,06:12.8,Credit Card,Completed
T106406,C1573,2505.78,06:12.8,Debit Card,Completed
T106407,C2333,932.29,06:12.8,Credit Card,Completed
T106408,C5754,3415.11,06:12.8,Debit Card,Completed
T106409,C5003,3187.32,06:12.8,Net Banking,Completed
T106410,C4135,15647.37,06:12.8,Wallet,Completed
T106411,C5087,2843.4,06:12.8,Net Banking,Completed
T106412,C1226,7700.18,06:12.8,Credit Card,Completed
T106413,C5201,14228.86,06:12.8,Credit Card,Completed
T106414,C2998,10477.4,06:12.8,Debit Card,Completed
T106415,C1772,1170.19,06:12.8,Credit Card,Suspicious
T106416,C5525,3426.19,06:12.8,Wallet,Completed
T106417,C1434,2136.56,06:12.8,Credit Card,Completed
T106418,C4100,2552.95,06:12.8,Net Banking,Completed
T106419,C3730,2237.74,06:12.8,Wallet,Completed
T106420,C4408,8753.83,06:12.8,Credit Card,Completed
T106421,C4141,3008.67,06:12.8,UPI,Suspicious
T106422,C1866,3708.48,06:12.8,UPI,Completed
T106423,C3794,20212.75,06:12.8,Net Banking,Suspicious
T106424,C3912,309.27,06:12.8,Debit Card,Completed
T106425,C3416,3346.74,06:12.8,Debit Card,Completed
T106426,C1251,7437.47,06:12.8,Credit Card,Completed
T106427,C5952,819.43,06:12.8,Wallet,Completed
T106428,C4758,4727.72,06:12.8,Debit Card,Completed
T106429,C5657,1368.66,06:12.8,UPI,Completed
T106430,C1919,10102.25,06:12.8,Debit Card,Completed
T106431,C2174,1980.79,06:12.8,UPI,Completed
T106432,C4204,1995.4,06:12.8,Debit Card,Completed
T106433,C1433,4558.93,06:12.8,Net Banking,Completed
T106434,C1836,1014.03,06:12.8,Wallet,Completed
T106435,C3247,1676.58,06:12.8,Credit Card,Completed
T106436,C3263,2694.68,06:12.8,UPI,Completed
T106437,C1898,2181.98,06:12.8,Debit Card,Completed
T106438,C4633,3720.91,06:12.8,Credit Card,Completed
T106439,C5568,4576.96,06:12.8,UPI,Completed
T106440,C4816,4181.25,06:12.8,UPI,Completed
T106441,C1247,5309.02,06:12.8,Net Banking,Completed
T106442,C3430,1839.04,06:12.8,Debit Card,Completed
T106443,C1991,675.81,06:12.8,Credit Card,Completed
T106444,C4311,7152.43,06:12.8,Debit Card,Completed
T106445,C1927,9511.68,06:12.8,Debit Card,Completed
T106446,C4439,1485.34,06:12.8,Wallet,Completed
T106447,C3608,2613.58,06:12.8,UPI,Completed
T106448,C2075,3451.45,06:12.8,UPI,Completed
T106449,C5023,3810.63,06:12.8,Wallet,Completed
T106450,C4800,5386.56,06:12.8,Wallet,Completed
T106451,C5785,212.47,06:12.8,Debit Card,Completed
T106452,C4152,6391.27,06:12.8,UPI,Completed
T106453,C4439,319.87,06:12.8,Credit Card,Completed
T106454,C5574,3158.27,06:12.8,Net Banking,Completed
T106455,C4492,8791.75,06:12.8,Wallet,Completed
T106456,C1707,3000.25,06:12.8,Credit Card,Completed
T106457,C4065,807.24,06:12.8,Credit Card,Completed
T106458,C1754,21009.82,06:12.8,Debit Card,Suspicious
T106459,C1588,11004,06:12.8,Wallet,Completed
T106460,C2335,7377.02,06:12.8,Credit Card,Completed
T106461,C2848,2650.99,06:12.8,Net Banking,Completed
T106462,C4935,1015.76,06:12.8,Credit Card,Completed
T106463,C4927,14186.06,06:12.8,Net Banking,Completed
T106464,C4318,3800.19,06:12.8,Net Banking,Completed
T106465,C5021,9564.74,06:12.8,Net Banking,Completed
T106466,C4156,2093.47,06:12.8,Wallet,Completed
T106467,C5303,2042.01,06:12.8,Net Banking,Suspicious
T106468,C3199,21182.01,06:12.8,Wallet,Suspicious
T106469,C1165,3688.98,06:12.8,Credit Card,Completed
T106470,C2999,758.16,06:12.8,Net Banking,Completed
T106471,C4058,1240.22,06:12.8,UPI,Completed
T106472,C3085,3288.36,06:12.8,Credit Card,Completed
T106473,C5429,217,06:12.8,UPI,Completed
T106474,C1403,3104.45,06:12.8,UPI,Completed
T106475,C1414,2714.51,06:12.8,Debit Card,Completed
T106476,C1045,7555.58,06:12.8,Wallet,Completed
T106477,C5158,2192.07,06:12.8,Debit Card,Completed
T106478,C3468,20241.72,06:12.8,Wallet,Completed
T106479,C1868,996.95,06:12.8,Debit Card,Completed
T106480,C1019,4470.04,06:12.8,Credit Card,Completed
T106481,C1365,469.9,06:12.8,UPI,Completed
T106482,C4833,6618.74,06:12.8,Credit Card,Completed
T106483,C1580,26251.15,06:12.8,Wallet,Suspicious
T106484,C1546,8550.12,06:12.8,UPI,Completed
T106485,C5151,4056.32,06:12.8,UPI,Completed
T106486,C5874,3315.43,06:12.8,Wallet,Completed
T106487,C4040,9009.96,06:12.8,Credit Card,Completed
T106488,C5138,13742.34,06:12.8,UPI,Completed
T106489,C5045,22644.07,06:12.8,Credit Card,Suspicious
T106490,C5327,2525.37,06:12.8,Credit Card,Completed
T106491,C1453,23507.02,06:12.8,Credit Card,Suspicious
T106492,C4962,847.58,06:12.8,UPI,Completed
T106493,C2382,1462.13,06:12.8,Net Banking,Completed
T106494,C2468,466.15,06:12.8,Debit Card,Completed
T106495,C3739,1585.48,06:12.8,Wallet,Completed
T106496,C2217,7303.74,06:12.8,Credit Card,Completed
T106497,C1881,9584.04,06:12.8,UPI,Completed
T106498,C4815,7545.53,06:12.8,Wallet,Completed
T106499,C4150,4985.68,06:12.8,Net Banking,Completed
T106500,C1085,3607.39,06:12.8,Net Banking,Completed
T106501,C5145,6167.08,06:12.8,UPI,Completed
T106502,C2169,2478.32,06:12.8,Credit Card,Completed
T106503,C5165,9203.96,06:12.8,Net Banking,Completed
T106504,C4130,5653.46,06:12.8,Net Banking,Completed
T106505,C4646,5983.41,06:12.8,Net Banking,Completed
T106506,C3527,3838.66,06:12.8,UPI,Completed
T106507,C3868,10824.08,06:12.8,Wallet,Completed
T106508,C4517,1451.86,06:12.8,Debit Card,Completed
T106509,C4368,2399.44,06:12.8,UPI,Completed
T106510,C3195,7517.35,06:12.8,Credit Card,Completed
T106511,C4556,3393.75,06:12.8,UPI,Completed
T106512,C1446,11000.77,06:12.8,UPI,Completed
T106513,C4627,2126.29,06:12.8,Debit Card,Completed
T106514,C5017,2304.86,06:12.8,Debit Card,Completed
T106515,C4876,10979.24,06:12.8,Debit Card,Completed
T106516,C4338,3121.56,06:12.8,Wallet,Completed
T106517,C1262,3629.64,06:12.8,UPI,Completed
T106518,C2849,2023.06,06:12.8,Credit Card,Completed
T106519,C5993,1619.45,06:12.8,Debit Card,Completed
T106520,C5026,5334.82,06:12.8,Debit Card,Completed
T106521,C3267,638.26,06:12.8,UPI,Completed
T106522,C1092,10571.1,06:12.8,Credit Card,Completed
T106523,C5223,7552.56,06:12.8,Debit Card,Completed
T106524,C5176,1058.23,06:12.8,UPI,Completed
T106525,C4310,5921.18,06:12.8,Net Banking,Completed
T106526,C1983,4614.47,06:12.8,Wallet,Completed
T106527,C4444,1019.98,06:12.8,UPI,Completed
T106528,C3534,1595.54,06:12.8,Debit Card,Completed
T106529,C1694,2629.58,06:12.8,Credit Card,Completed
T106530,C5121,6007.26,06:12.8,Net Banking,Completed
T106531,C1156,5090.56,06:12.8,Credit Card,Completed
T106532,C4589,3798.94,06:12.8,Credit Card,Completed
T106533,C2813,7313.95,06:12.8,Credit Card,Completed
T106534,C5115,7092.8,06:12.8,UPI,Completed
T106535,C2408,4809.83,06:12.8,UPI,Completed
T106536,C2217,7732.08,06:12.8,Wallet,Completed
T106537,C2411,2034.31,06:12.8,Net Banking,Completed
T106538,C4498,10653.65,06:12.8,Credit Card,Completed
T106539,C5373,4771.39,06:12.8,Debit Card,Completed
T106540,C5841,8640.08,06:12.8,Credit Card,Completed
T106541,C1552,3951.37,06:12.8,Net Banking,Completed
T106542,C4395,1232.31,06:12.8,Credit Card,Completed
T106543,C2177,3908.91,06:12.8,UPI,Completed
T106544,C5735,2319.01,06:12.8,UPI,Completed
T106545,C5333,5978.35,06:12.8,Net Banking,Completed
T106546,C1998,3229.35,06:12.8,Wallet,Completed
T106547,C5077,9042.88,06:12.8,Credit Card,Suspicious
T106548,C3732,5667.14,06:12.8,Net Banking,Completed
T106549,C4938,5768.69,06:12.8,Debit Card,Completed
T106550,C5053,1224.1,06:12.8,Debit Card,Completed
T106551,C1373,20754.5,06:12.8,Wallet,Completed
T106552,C3249,9215.53,06:12.8,UPI,Completed
T106553,C1849,7779.6,06:12.8,Net Banking,Completed
T106554,C3557,2003.99,06:12.8,Credit Card,Completed
T106555,C3323,3835.39,06:12.8,Net Banking,Completed
T106556,C1504,737.3,06:12.8,Wallet,Completed
T106557,C4190,3866.11,06:12.8,Net Banking,Completed
T106558,C1703,788.47,06:12.8,Wallet,Completed
T106559,C4626,4026.41,06:12.8,Wallet,Completed
T106560,C1315,5230.89,06:12.8,Wallet,Completed
T106561,C3377,2473.09,06:12.8,Net Banking,Completed
T106562,C2041,3451.21,06:12.8,Debit Card,Completed
T106563,C5379,10423.41,06:12.8,Credit Card,Completed
T106564,C3991,574.6,06:12.8,Wallet,Completed
T106565,C1258,7844.67,06:12.8,UPI,Completed
T106566,C1575,936.2,06:12.8,Wallet,Completed
T106567,C5670,186.99,06:12.8,Net Banking,Completed
T106568,C2553,1026.36,06:12.8,Wallet,Completed
T106569,C5519,7241.77,06:12.8,UPI,Completed
T106570,C1758,2597.03,06:12.8,Debit Card,Completed
T106571,C3811,10299,06:12.8,Net Banking,Completed
T106572,C2105,3719.12,06:12.8,Net Banking,Completed
T106573,C5525,112.51,06:12.8,Net Banking,Completed
T106574,C4460,6306.48,06:12.8,UPI,Completed
T106575,C4993,583.98,06:12.8,Net Banking,Completed
T106576,C1204,7788.49,06:12.8,Debit Card,Completed
T106577,C3776,920.23,06:12.8,Credit Card,Suspicious
T106578,C3333,2119.01,06:12.8,Credit Card,Completed
T106579,C2993,7162.14,06:12.8,Wallet,Completed
T106580,C3244,15420.78,06:12.8,Credit Card,Completed
T106581,C1307,2321.57,06:12.8,UPI,Completed
T106582,C2688,8842.17,06:12.8,Credit Card,Suspicious
T106583,C5110,1058.5,06:12.8,UPI,Completed
T106584,C2861,8229.98,06:12.8,UPI,Completed
T106585,C2962,5357.33,06:12.8,Wallet,Completed
T106586,C1723,1070.57,06:12.8,Credit Card,Completed
T106587,C1780,1801.29,06:12.8,Wallet,Completed
T106588,C1529,706.5,06:12.8,Net Banking,Completed
T106589,C5894,2414.16,06:12.8,Debit Card,Completed
T106590,C1344,1138.57,06:12.8,Credit Card,Completed
T106591,C4787,5164.09,06:12.8,Net Banking,Completed
T106592,C4683,26019.68,06:12.8,Net Banking,Suspicious
T106593,C1209,60.41,06:12.8,Wallet,Completed
T106594,C5737,3892.65,06:12.8,Wallet,Completed
T106595,C4407,4262.67,06:12.8,Debit Card,Completed
T106596,C2312,12279.19,06:12.8,Debit Card,Completed
T106597,C3300,3526.15,06:12.8,Debit Card,Completed
T106598,C4337,3923.04,06:12.8,Debit Card,Completed
T106599,C2948,3190.01,06:12.8,Wallet,Completed
T106600,C1920,1566.05,06:12.8,UPI,Completed
T106601,C3045,288.3,06:12.8,Wallet,Completed
T106602,C1419,2626.8,06:12.8,UPI,Completed
T106603,C2750,270.12,06:12.8,Wallet,Completed
T106604,C3843,3998.01,06:12.8,Wallet,Completed
T106605,C2100,1835.75,06:12.8,Debit Card,Completed
T106606,C4393,3813.58,06:12.8,UPI,Completed
T106607,C3773,721.07,06:12.8,Net Banking,Completed
T106608,C3481,13487.77,06:12.8,Net Banking,Completed
T106609,C2546,11246.23,06:12.8,Net Banking,Completed
T106610,C2071,1053.58,06:12.8,Debit Card,Completed
T106611,C2851,2103.74,06:12.8,Net Banking,Completed
T106612,C5199,4753.02,06:12.8,Wallet,Suspicious
T106613,C3940,502.89,06:12.8,Debit Card,Completed
T106614,C2904,2189.18,06:12.8,Net Banking,Completed
T106615,C1679,1445.83,06:12.8,Debit Card,Completed
T106616,C1989,12356.01,06:12.8,Wallet,Completed
T106617,C3476,9570,06:12.8,Debit Card,Completed
T106618,C2608,4335.51,06:12.8,Net Banking,Completed
T106619,C3870,3673.45,06:12.8,Debit Card,Completed
T106620,C2503,13348.41,06:12.8,Credit Card,Completed
T106621,C2790,13472.79,06:12.8,Net Banking,Suspicious
T106622,C2426,17422.37,06:12.8,Wallet,Suspicious
T106623,C3441,669.82,06:12.8,UPI,Completed
T106624,C3043,875.09,06:12.8,Debit Card,Completed
T106625,C2279,5646.44,06:12.8,Debit Card,Completed
T106626,C3595,3898.26,06:12.8,Net Banking,Completed
T106627,C5690,93.19,06:12.8,Net Banking,Completed
T106628,C3437,319.89,06:12.8,Credit Card,Completed
T106629,C4804,10949.87,06:12.8,Wallet,Completed
T106630,C3206,10157.86,06:12.8,Debit Card,Completed
T106631,C2028,2210.16,06:12.8,Debit Card,Completed
T106632,C4540,11084.36,06:12.8,UPI,Completed
T106633,C4484,4503.01,06:12.8,Debit Card,Completed
T106634,C3242,8197.05,06:12.8,Debit Card,Completed
T106635,C3766,2788.11,06:12.8,Credit Card,Completed
T106636,C2174,601.8,06:12.8,UPI,Completed
T106637,C4231,2843.4,06:12.8,Debit Card,Completed
T106638,C4351,3055.99,06:12.8,Debit Card,Completed
T106639,C5912,4003.04,06:12.8,Wallet,Completed
T106640,C1404,557.91,06:12.8,Debit Card,Completed
T106641,C5989,23781.05,06:12.8,Credit Card,Suspicious
T106642,C3726,1399.47,06:12.8,Debit Card,Completed
T106643,C4383,1106.68,06:12.8,Debit Card,Completed
T106644,C5164,3741.22,06:12.8,Net Banking,Completed
T106645,C1088,3852.39,06:12.8,Debit Card,Completed
T106646,C2159,2897.49,06:12.8,UPI,Completed
T106647,C5274,7389.68,06:12.8,Net Banking,Completed
T106648,C3858,3635.12,06:12.8,UPI,Completed
T106649,C2382,4704.14,06:12.8,UPI,Completed
T106650,C5682,6432.18,06:12.8,Credit Card,Completed
T106651,C3065,126.72,06:12.8,Debit Card,Completed
T106652,C3375,4227.35,06:12.8,UPI,Completed
T106653,C1318,10779.21,06:12.8,Debit Card,Completed
T106654,C2503,87.71,06:12.8,Debit Card,Completed
T106655,C3043,2597.5,06:12.8,Credit Card,Completed
T106656,C5599,13033.84,06:12.8,Credit Card,Completed
T106657,C3023,2178.24,06:12.8,UPI,Suspicious
T106658,C1119,3069.17,06:12.8,UPI,Completed
T106659,C1710,19961.12,06:12.8,Net Banking,Completed
T106660,C4558,1111.49,06:12.8,Debit Card,Completed
T106661,C5141,337.41,06:12.8,Debit Card,Completed
T106662,C5410,9809.98,06:12.8,Credit Card,Completed
T106663,C4251,10142.42,06:12.8,Credit Card,Completed
T106664,C1418,3194.03,06:12.8,UPI,Completed
T106665,C3604,3609.87,06:12.8,Net Banking,Completed
T106666,C4855,9033.54,06:12.8,Net Banking,Completed
T106667,C2102,6707.74,06:12.8,Credit Card,Suspicious
T106668,C5422,1540.44,06:12.8,Credit Card,Completed
T106669,C4429,85.19,06:12.8,Net Banking,Completed
T106670,C3262,3266.75,06:12.8,Net Banking,Completed
T106671,C5170,9791.87,06:12.8,UPI,Completed
T106672,C4635,11308.88,06:12.8,Net Banking,Completed
T106673,C1509,15643.6,06:12.8,Debit Card,Completed
T106674,C3380,10583.15,06:12.8,Net Banking,Completed
T106675,C4165,4338.02,06:12.8,Wallet,Completed
T106676,C1688,2940.38,06:12.8,Net Banking,Completed
T106677,C5753,7454.94,06:12.8,Credit Card,Completed
T106678,C2293,6731.94,06:12.8,Credit Card,Completed
T106679,C4906,3862.5,06:12.8,Wallet,Completed
T106680,C4076,456.89,06:12.8,Debit Card,Completed
T106681,C4210,13023.95,06:12.8,Net Banking,Completed
T106682,C1325,3040.38,06:12.8,Net Banking,Completed
T106683,C2994,2257.55,06:12.8,Wallet,Completed
T106684,C4977,4965.42,06:12.8,UPI,Completed
T106685,C5813,5601.8,06:12.8,UPI,Completed
T106686,C3771,1182.97,06:12.8,Debit Card,Completed
T106687,C5373,9068.15,06:12.8,Net Banking,Completed
T106688,C3584,1712.01,06:12.8,Net Banking,Suspicious
T106689,C4558,1033.18,06:12.8,Net Banking,Completed
T106690,C4588,2607.75,06:12.8,Credit Card,Completed
T106691,C1152,6557.05,06:12.8,UPI,Completed
T106692,C1955,16827.92,06:12.8,Wallet,Completed
T106693,C5355,8284.78,06:12.8,Credit Card,Suspicious
T106694,C3372,14096.17,06:12.8,Credit Card,Completed
T106695,C5965,757.64,06:12.8,UPI,Completed
T106696,C2192,369.18,06:12.8,Net Banking,Completed
T106697,C1688,4078.89,06:12.8,Debit Card,Completed
T106698,C1310,1714.55,06:12.8,Wallet,Completed
T106699,C2503,8802.9,06:12.8,UPI,Completed
T106700,C4128,5573.52,06:12.8,Debit Card,Completed
T106701,C5569,17655.65,06:12.8,UPI,Completed
T106702,C4368,1470.46,06:12.8,UPI,Completed
T106703,C4396,3325.56,06:12.8,UPI,Completed
T106704,C1814,3478.16,06:12.8,UPI,Completed
T106705,C1846,1366.77,06:12.8,Net Banking,Completed
T106706,C2165,4459.13,06:12.8,Credit Card,Completed
T106707,C5763,2928.52,06:12.8,UPI,Completed
T106708,C2768,2959.47,06:12.8,Debit Card,Completed
T106709,C1355,2252.86,06:12.8,Debit Card,Completed
T106710,C2873,85.37,06:12.8,Debit Card,Completed
T106711,C3025,3691.72,06:12.8,Credit Card,Completed
T106712,C3818,2041.7,06:12.8,Credit Card,Suspicious
T106713,C4833,6.6,06:12.8,Debit Card,Completed
T106714,C5276,1840.44,06:12.8,Net Banking,Completed
T106715,C1066,1633,06:12.8,Credit Card,Completed
T106716,C5916,2499.83,06:12.8,Credit Card,Completed
T106717,C5267,706.97,06:12.8,Net Banking,Suspicious
T106718,C5091,3543.17,06:12.8,UPI,Completed
T106719,C3522,5895.43,06:12.8,Credit Card,Completed
T106720,C3582,4973.77,06:12.8,Debit Card,Completed
T106721,C2391,8141.96,06:12.8,Debit Card,Suspicious
T106722,C2131,3007.48,06:12.8,Net Banking,Completed
T106723,C3487,3660.39,06:12.8,Debit Card,Completed
T106724,C1835,8314.24,06:12.8,Wallet,Completed
T106725,C1227,2790.47,06:12.8,Debit Card,Completed
T106726,C4516,6046.59,06:12.8,Net Banking,Suspicious
T106727,C5538,2851.13,06:12.8,Net Banking,Completed
T106728,C3444,2704.16,06:12.8,Net Banking,Completed
T106729,C1728,7139.87,06:12.8,Wallet,Completed
T106730,C4687,960.87,06:12.8,Credit Card,Completed
T106731,C4623,2066.88,06:12.8,UPI,Completed
T106732,C2037,1269.12,06:12.8,Debit Card,Completed
T106733,C2833,2224.49,06:12.8,Credit Card,Completed
T106734,C3741,1309.26,06:12.8,Net Banking,Completed
T106735,C1493,4330.43,06:12.8,Credit Card,Completed
T106736,C2549,8001.67,06:12.8,Credit Card,Completed
T106737,C2144,7723.24,06:12.8,Wallet,Completed
T106738,C4958,2266.72,06:12.8,Net Banking,Completed
T106739,C4408,22441.56,06:12.8,Net Banking,Suspicious
T106740,C1640,4505.22,06:12.8,Debit Card,Completed
T106741,C1173,2549.13,06:12.8,Debit Card,Suspicious
T106742,C5355,9025.42,06:12.8,Debit Card,Completed
T106743,C4960,6544.33,06:12.8,Debit Card,Completed
T106744,C1517,6917,06:12.8,Credit Card,Completed
T106745,C1523,1091.65,06:12.8,Credit Card,Completed
T106746,C2918,3158.61,06:12.8,Debit Card,Completed
T106747,C3887,9896.28,06:12.8,Debit Card,Completed
T106748,C3165,3506.28,06:12.8,Debit Card,Completed
T106749,C2930,5751.41,06:12.8,UPI,Completed
T106750,C4946,4432.86,06:12.8,Debit Card,Completed
T106751,C3210,9237.1,06:12.8,UPI,Completed
T106752,C4784,1674.29,06:12.8,Debit Card,Completed
T106753,C3591,4283.93,06:12.8,Net Banking,Completed
T106754,C5935,657.58,06:12.8,Wallet,Completed
T106755,C5077,5859.32,06:12.8,Credit Card,Completed
T106756,C2094,6583.24,06:12.8,Net Banking,Completed
T106757,C4881,218.91,06:12.8,Wallet,Completed
T106758,C3495,5631.83,06:12.8,UPI,Completed
T106759,C3580,2678.07,06:12.8,Credit Card,Completed
T106760,C3489,662.5,06:12.8,UPI,Completed
T106761,C3786,2722.84,06:12.8,UPI,Completed
T106762,C3759,1079.8,06:12.8,Credit Card,Completed
T106763,C2575,2685.5,06:12.8,Wallet,Completed
T106764,C3374,2425.29,06:12.8,Credit Card,Completed
T106765,C4991,6704.53,06:12.8,Debit Card,Completed
T106766,C5846,7440.87,06:12.8,UPI,Completed
T106767,C2094,4670.09,06:12.8,Debit Card,Suspicious
T106768,C2190,114.74,06:12.8,Credit Card,Completed
T106769,C3690,13369.86,06:12.8,Credit Card,Completed
T106770,C5096,5795.53,06:12.8,Wallet,Completed
T106771,C2876,173.97,06:12.8,UPI,Completed
T106772,C4407,8541.68,06:12.8,Net Banking,Completed
T106773,C2788,1117.38,06:12.8,Credit Card,Completed
T106774,C4933,4328.24,06:12.8,Net Banking,Completed
T106775,C2608,3142.74,06:12.8,UPI,Completed
T106776,C4749,2722.25,06:12.8,Debit Card,Completed
T106777,C1049,11023.38,06:12.8,UPI,Completed
T106778,C4862,2875.59,06:12.8,Wallet,Completed
T106779,C3181,391.67,06:12.8,Net Banking,Completed
T106780,C4047,14653.35,06:12.8,Net Banking,Suspicious
T106781,C3834,12662.21,06:12.8,Debit Card,Suspicious
T106782,C2398,5766.92,06:12.8,Debit Card,Completed
T106783,C4827,3154.55,06:12.8,Credit Card,Completed
T106784,C5575,487.29,06:12.8,UPI,Completed
T106785,C1832,7821.08,06:12.8,Wallet,Completed
T106786,C3698,392.39,06:12.8,Credit Card,Completed
T106787,C5778,355.34,06:12.8,UPI,Completed
T106788,C3736,3854.29,06:12.8,Debit Card,Completed
T106789,C1082,872.53,06:12.8,Wallet,Completed
T106790,C1087,38.8,06:12.8,Debit Card,Completed
T106791,C3064,2750.55,06:12.8,Debit Card,Completed
T106792,C1822,737.96,06:12.8,Net Banking,Completed
T106793,C1163,874.84,06:12.8,UPI,Completed
T106794,C4740,400.15,06:12.8,Credit Card,Completed
T106795,C3398,1147.66,06:12.8,Net Banking,Completed
T106796,C2933,6284.83,06:12.8,UPI,Completed
T106797,C3729,8275.51,06:12.8,UPI,Completed
T106798,C4536,3012.27,06:12.8,UPI,Completed
T106799,C4447,3531.71,06:12.8,Wallet,Completed
